"price";"from";"to";"image";"company";"url";"departure_date"
458.0;" Paraíba ";" Curitiba ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/curitiba-jardim-botanico-parana.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-10-2017&Data=02-10-2017&Destino=CWB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-10-02"
747.9;" Paraíba ";" Caxias do Sul ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/caxias-do-sul-praca-dante-alighieri-chafariz-de-vinho-serra-gaucha-rio-grande-do-sul.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=19-02-2017&Destino=CXJ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-02-19"
505.0;" Belo Horizonte ";" Paraíba ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joao-pessoa-praia-de-tambau-paraiba.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=27-05-2017&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-27"
1468.0;" Paraíba ";" Cuzco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cusco-plaza-de-armas-peru.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-06-2017&Data=22-06-2017&Destino=CUZ&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=CUZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-08"
2188.0;" Paraíba ";" Cancún ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cancun-praia-tulum-mexico.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-05-2017&Data=24-05-2017&Destino=CUN&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=0&Origem=JPA&Origem=CUN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-21"
2114.0;" Belo Horizonte ";" Johannesburgo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joanesburgo-africa-do-sul.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-09-2017&Data=10-10-2017&Destino=JNB&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=JNB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&s_cid=passagensimperdiveis_link_independente_bhz_jnb&searchtype=Air ";"2017-09-26"
178.0;" Belo Horizonte ";" Joinville ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joinville-portal-santa-catarina.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-07-2017&Data=01-08-2017&Destino=JOI&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-06"
2857.0;" Paraíba ";" Cartagena ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cartagena-playa-blanca-colombia.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-07-2017&Data=11-07-2017&Destino=CTG&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=CTG&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-07-06"
1746.0;" Brasília ";" Cartagena ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cartagena-playa-blanca-colombia.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-05-2017&Data=27-05-2017&Destino=CTG&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=CTG&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-21"
4997.0;" Cuiabá ";" Tokyo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/toquio-asakusa-creditos-thinkstock-164026426.jpg ";" Delta  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-11-2017&Data=19-11-2017&Destino=NRT&Destino=NRT&Destino=CGB&ExecutiveFlight=false&HoraIda=&HoraVolta=&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=CGB&Origem=NRT&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-02"
507.0;" Brasília ";" Caxias do Sul ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/caxias-do-sul-praca-dante-alighieri-chafariz-de-vinho-serra-gaucha-rio-grande-do-sul.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-07-2017&Destino=CXJ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-21"
1440.0;" Brasília ";" Cuzco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cusco-plaza-de-armas-peru.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-06-2017&Data=29-06-2017&Destino=CUZ&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=CUZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-20"
2063.0;" Brasília ";" Cancún ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cancun-praia-tulum-mexico.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=22-05-2017&Data=30-05-2017&Destino=CUN&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Origem=CUN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-22"
2231.0;" Brasília ";" Curacao ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/curacao-mambo-beach.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-09-2017&Data=24-09-2017&Destino=CUR&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=CUR&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-14"
199.0;" Brasília ";" Curitiba ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/curitiba-jardim-botanico-parana.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=05-09-2017&Destino=CWB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-09-05"
178.0;" Brasília ";" Belo Horizonte ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belo-horizonte-igreja-sao-francisco-minas-gerais.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-07-2017&Data=1-1-1&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=4&NumCHD=1&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-10"
3606.0;" Brasília ";" Pequim ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Ethiopian ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-06-2017&Data=14-06-2017&Destino=BJS&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BJS&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-08"
3004.0;" Belo Horizonte ";" Houston ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/houston-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=12-12-2017&Data=01-02-2018&Destino=IAH&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=IAH&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-12"
3123.0;" Brasília ";" Bridgetown ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/bridgetown-barbados.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-11-2017&Data=15-11-2017&Destino=BGI&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BGI&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-07"
5489.0;" Brasília ";" Brisbane ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/brisbane-australia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-08-2017&Data=30-09-2017&Destino=BNE&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BNE&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-30"
4033.0;" Brasília ";" Bangkok ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/bangcoc-grande-palacio-tailandia.jpg ";" Ethiopian ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-06-2017&Data=22-06-2017&Destino=BKK&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BKK&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&s_cid=passagensimperdiveis_link_independente_bsb_bkk&searchtype=Air ";"2017-06-03"
345.0;" Belo Horizonte ";" Foz do Iguaçu ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/foz-do-iguacu-cataratas-parana.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-06-2017&Data=06-06-2017&Destino=IGU&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-06-03"
322.0;" Cuiabá ";" Teresina ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/teresina-palacio-karnak-piaui.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-10-2017&Destino=THE&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=3&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-10-09"
4104.0;" Cuiabá ";" Tel Aviv ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/tel-aviv-jaffa-israel.jpg ";" Turkish  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-11-2017&Data=15-01-2018&Destino=TLV&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=TLV&Proximity=Tel%20Aviv&ProximityId=1022973&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-20"
296.0;" Brasília ";" Belém ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belem-cidade-velha-para.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-06-2017&Data=10-06-2017&Destino=BEL&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-09"
3088.0;" Brasília ";" Berlin ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/berlim-alemanha.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-03-2018&Data=05-04-2018&Destino=BER&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Origem=BER&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-29"
2568.0;" Brasília ";" Barcelona ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/barcelona-parque-guell-espanha.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-03-2018&Data=13-03-2018&Destino=BCN&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BCN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-06"
5050.0;" Belo Horizonte ";" Eivissa ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ibiza-espanha.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-12-2017&Data=30-01-2018&Destino=IBZ&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=IBZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-26"
1906.0;" Brasília ";" Bonito ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/bonito-lago-azul-mato-grosso-do-sul.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-08-2017&Data=09-08-2017&Destino=BYO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-09"
318.0;" Belo Horizonte ";" Ilhéus ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ilheus-barra-itaipe-bahia.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-06-2017&Destino=IOS&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-24"
313.0;" Cuiabá ";" São Luís ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-luis-centro-historico-maranhao.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=12-06-2017&Data=17-07-2017&Destino=SLZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-12"
4643.0;" Paraíba ";" Dubai ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/dubai-burj-al-arab-emirados-arabes.jpg ";" Turkish  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-08-2017&Data=15-09-2017&Destino=DXB&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=DXB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-18"
2156.0;" Cuiabá ";" Estancia Viru Viru ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Aerolineas ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-05-2017&Data=16-05-2017&Destino=SRZ&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=SRZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-09"
523.0;" Belo Horizonte ";" Imperatriz ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=22-05-2017&Data=27-05-2017&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-22"
270.0;" Cuiabá ";" Salvador ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/salvador-elevador-lacerda-bahia.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-07-2017&Data=10-07-2017&Destino=SSA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-09"
1424.0;" Brasília ";" San Carlos de Bariloche ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-08-2017&Data=18-08-2017&Destino=BRC&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=0&Origem=BSB&Origem=BRC&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-08"
3432.0;" Brasília ";" Boston ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/boston-quincy-market-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-09-2017&Data=03-10-2017&Destino=BOS&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=4&NumCHD=0&NumINF=1&Origem=BSB&Origem=BOS&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-13"
1512.0;" Brasília ";" Bogotá ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/bogota-la-candelaria-colombia.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-06-2017&Data=13-06-2017&Destino=BOG&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BOG&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-03"
227.0;" Brasília ";" Porto Seguro ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-seguro-trancoso-praia-do-espelho.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-05-2017&Destino=BPS&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-29"
915.0;" Brasília ";" Buenos Aires ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/buenos-aires-puente-mujer-argentina.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-09-2017&Data=01-10-2017&Destino=BUE&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=BUE&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-30"
6775.0;" Cuiabá ";" Sydney ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sidney-opera-house-australia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=28-12-2017&Data=18-01-2018&Destino=SYD&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=4&NumCHD=0&NumINF=0&Origem=CGB&Origem=SYD&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-28"
3338.0;" Belo Horizonte ";" Istambul ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/istambul-mesquita-azul-turquia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-05-2017&Data=24-06-2017&Destino=IST&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=IST&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-20"
